,NC,source,feature,start,end,score,strand,frame,descr
452,NC_000023.11,BestRefSeq,exon,55020320,55020504,.,-,.,"ID=exon-NM_000032.5-6;Parent=rna-NM_000032.5;Dbxref=Ensembl:ENST00000650242.1,GeneID:212,Genbank:NM_000032.5,HGNC:HGNC:397,MIM:301300;gbkey=mRNA;gene=ALAS2;product=5'-aminolevulinate synthase 2%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000032.5"
453,NC_000023.11,BestRefSeq,exon,55017486,55017665,.,-,.,"ID=exon-NM_000032.5-7;Parent=rna-NM_000032.5;Dbxref=Ensembl:ENST00000650242.1,GeneID:212,Genbank:NM_000032.5,HGNC:HGNC:397,MIM:301300;gbkey=mRNA;gene=ALAS2;product=5'-aminolevulinate synthase 2%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000032.5"
454,NC_000023.11,BestRefSeq,exon,55015578,55015742,.,-,.,"ID=exon-NM_000032.5-8;Parent=rna-NM_000032.5;Dbxref=Ensembl:ENST00000650242.1,GeneID:212,Genbank:NM_000032.5,HGNC:HGNC:397,MIM:301300;gbkey=mRNA;gene=ALAS2;product=5'-aminolevulinate synthase 2%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000032.5"
455,NC_000023.11,BestRefSeq,exon,55014747,55015015,.,-,.,"ID=exon-NM_000032.5-9;Parent=rna-NM_000032.5;Dbxref=Ensembl:ENST00000650242.1,GeneID:212,Genbank:NM_000032.5,HGNC:HGNC:397,MIM:301300;gbkey=mRNA;gene=ALAS2;product=5'-aminolevulinate synthase 2%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000032.5"
456,NC_000023.11,BestRefSeq,exon,55013486,55013648,.,-,.,"ID=exon-NM_000032.5-10;Parent=rna-NM_000032.5;Dbxref=Ensembl:ENST00000650242.1,GeneID:212,Genbank:NM_000032.5,HGNC:HGNC:397,MIM:301300;gbkey=mRNA;gene=ALAS2;product=5'-aminolevulinate synthase 2%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000032.5"
457,NC_000023.11,BestRefSeq,exon,55009055,55009343,.,-,.,"ID=exon-NM_000032.5-11;Parent=rna-NM_000032.5;Dbxref=Ensembl:ENST00000650242.1,GeneID:212,Genbank:NM_000032.5,HGNC:HGNC:397,MIM:301300;gbkey=mRNA;gene=ALAS2;product=5'-aminolevulinate synthase 2%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000032.5"
458,NC_000023.11,BestRefSeq,CDS,55025820,55026000,.,-,0,"ID=cds-NP_000023.2;Parent=rna-NM_000032.5;Dbxref=CCDS:CCDS14366.1,Ensembl:ENSP00000497236.1,GeneID:212,Genbank:NP_000023.2,HGNC:HGNC:397,MIM:301300;Name=NP_000023.2;Note=isoform a precursor is encoded by transcript variant 1;gbkey=CDS;gene=ALAS2;product=5-aminolevulinate synthase%2C erythroid-specific%2C mitochondrial isoform a precursor;protein_id=NP_000023.2;tag=MANE Select"
459,NC_000023.11,BestRefSeq,CDS,55024718,55024840,.,-,2,"ID=cds-NP_000023.2;Parent=rna-NM_000032.5;Dbxref=CCDS:CCDS14366.1,Ensembl:ENSP00000497236.1,GeneID:212,Genbank:NP_000023.2,HGNC:HGNC:397,MIM:301300;Name=NP_000023.2;Note=isoform a precursor is encoded by transcript variant 1;gbkey=CDS;gene=ALAS2;product=5-aminolevulinate synthase%2C erythroid-specific%2C mitochondrial isoform a precursor;protein_id=NP_000023.2;tag=MANE Select"
460,NC_000023.11,BestRefSeq,CDS,55023757,55023867,.,-,2,"ID=cds-NP_000023.2;Parent=rna-NM_000032.5;Dbxref=CCDS:CCDS14366.1,Ensembl:ENSP00000497236.1,GeneID:212,Genbank:NP_000023.2,HGNC:HGNC:397,MIM:301300;Name=NP_000023.2;Note=isoform a precursor is encoded by transcript variant 1;gbkey=CDS;gene=ALAS2;product=5-aminolevulinate synthase%2C erythroid-specific%2C mitochondrial isoform a precursor;protein_id=NP_000023.2;tag=MANE Select"
461,NC_000023.11,BestRefSeq,CDS,55021052,55021274,.,-,2,"ID=cds-NP_000023.2;Parent=rna-NM_000032.5;Dbxref=CCDS:CCDS14366.1,Ensembl:ENSP00000497236.1,GeneID:212,Genbank:NP_000023.2,HGNC:HGNC:397,MIM:301300;Name=NP_000023.2;Note=isoform a precursor is encoded by transcript variant 1;gbkey=CDS;gene=ALAS2;product=5-aminolevulinate synthase%2C erythroid-specific%2C mitochondrial isoform a precursor;protein_id=NP_000023.2;tag=MANE Select"
462,NC_000023.11,BestRefSeq,CDS,55020320,55020504,.,-,1,"ID=cds-NP_000023.2;Parent=rna-NM_000032.5;Dbxref=CCDS:CCDS14366.1,Ensembl:ENSP00000497236.1,GeneID:212,Genbank:NP_000023.2,HGNC:HGNC:397,MIM:301300;Name=NP_000023.2;Note=isoform a precursor is encoded by transcript variant 1;gbkey=CDS;gene=ALAS2;product=5-aminolevulinate synthase%2C erythroid-specific%2C mitochondrial isoform a precursor;protein_id=NP_000023.2;tag=MANE Select"
463,NC_000023.11,BestRefSeq,CDS,55017486,55017665,.,-,2,"ID=cds-NP_000023.2;Parent=rna-NM_000032.5;Dbxref=CCDS:CCDS14366.1,Ensembl:ENSP00000497236.1,GeneID:212,Genbank:NP_000023.2,HGNC:HGNC:397,MIM:301300;Name=NP_000023.2;Note=isoform a precursor is encoded by transcript variant 1;gbkey=CDS;gene=ALAS2;product=5-aminolevulinate synthase%2C erythroid-specific%2C mitochondrial isoform a precursor;protein_id=NP_000023.2;tag=MANE Select"
464,NC_000023.11,BestRefSeq,CDS,55015578,55015742,.,-,2,"ID=cds-NP_000023.2;Parent=rna-NM_000032.5;Dbxref=CCDS:CCDS14366.1,Ensembl:ENSP00000497236.1,GeneID:212,Genbank:NP_000023.2,HGNC:HGNC:397,MIM:301300;Name=NP_000023.2;Note=isoform a precursor is encoded by transcript variant 1;gbkey=CDS;gene=ALAS2;product=5-aminolevulinate synthase%2C erythroid-specific%2C mitochondrial isoform a precursor;protein_id=NP_000023.2;tag=MANE Select"
465,NC_000023.11,BestRefSeq,CDS,55014747,55015015,.,-,2,"ID=cds-NP_000023.2;Parent=rna-NM_000032.5;Dbxref=CCDS:CCDS14366.1,Ensembl:ENSP00000497236.1,GeneID:212,Genbank:NP_000023.2,HGNC:HGNC:397,MIM:301300;Name=NP_000023.2;Note=isoform a precursor is encoded by transcript variant 1;gbkey=CDS;gene=ALAS2;product=5-aminolevulinate synthase%2C erythroid-specific%2C mitochondrial isoform a precursor;protein_id=NP_000023.2;tag=MANE Select"
466,NC_000023.11,BestRefSeq,CDS,55013486,55013648,.,-,0,"ID=cds-NP_000023.2;Parent=rna-NM_000032.5;Dbxref=CCDS:CCDS14366.1,Ensembl:ENSP00000497236.1,GeneID:212,Genbank:NP_000023.2,HGNC:HGNC:397,MIM:301300;Name=NP_000023.2;Note=isoform a precursor is encoded by transcript variant 1;gbkey=CDS;gene=ALAS2;product=5-aminolevulinate synthase%2C erythroid-specific%2C mitochondrial isoform a precursor;protein_id=NP_000023.2;tag=MANE Select"
467,NC_000023.11,BestRefSeq,CDS,55009180,55009343,.,-,2,"ID=cds-NP_000023.2;Parent=rna-NM_000032.5;Dbxref=CCDS:CCDS14366.1,Ensembl:ENSP00000497236.1,GeneID:212,Genbank:NP_000023.2,HGNC:HGNC:397,MIM:301300;Name=NP_000023.2;Note=isoform a precursor is encoded by transcript variant 1;gbkey=CDS;gene=ALAS2;product=5-aminolevulinate synthase%2C erythroid-specific%2C mitochondrial isoform a precursor;protein_id=NP_000023.2;tag=MANE Select"
468,NC_000023.11,BestRefSeq,mRNA,153724856,153744755,.,+,.,"ID=rna-NM_000033.4;Parent=gene-ABCD1;Dbxref=Ensembl:ENST00000218104.6,GeneID:215,Genbank:NM_000033.4,HGNC:HGNC:61,MIM:300371;Name=NM_000033.4;gbkey=mRNA;gene=ABCD1;product=ATP binding cassette subfamily D member 1;tag=MANE Select;transcript_id=NM_000033.4"
469,NC_000023.11,BestRefSeq,exon,153724856,153726166,.,+,.,"ID=exon-NM_000033.4-1;Parent=rna-NM_000033.4;Dbxref=Ensembl:ENST00000218104.6,GeneID:215,Genbank:NM_000033.4,HGNC:HGNC:61,MIM:300371;gbkey=mRNA;gene=ABCD1;product=ATP binding cassette subfamily D member 1;tag=MANE Select;transcript_id=NM_000033.4"
470,NC_000023.11,BestRefSeq,exon,153729232,153729412,.,+,.,"ID=exon-NM_000033.4-2;Parent=rna-NM_000033.4;Dbxref=Ensembl:ENST00000218104.6,GeneID:215,Genbank:NM_000033.4,HGNC:HGNC:61,MIM:300371;gbkey=mRNA;gene=ABCD1;product=ATP binding cassette subfamily D member 1;tag=MANE Select;transcript_id=NM_000033.4"
471,NC_000023.11,BestRefSeq,exon,153736112,153736254,.,+,.,"ID=exon-NM_000033.4-3;Parent=rna-NM_000033.4;Dbxref=Ensembl:ENST00000218104.6,GeneID:215,Genbank:NM_000033.4,HGNC:HGNC:61,MIM:300371;gbkey=mRNA;gene=ABCD1;product=ATP binding cassette subfamily D member 1;tag=MANE Select;transcript_id=NM_000033.4"
472,NC_000023.11,BestRefSeq,exon,153736345,153736513,.,+,.,"ID=exon-NM_000033.4-4;Parent=rna-NM_000033.4;Dbxref=Ensembl:ENST00000218104.6,GeneID:215,Genbank:NM_000033.4,HGNC:HGNC:61,MIM:300371;gbkey=mRNA;gene=ABCD1;product=ATP binding cassette subfamily D member 1;tag=MANE Select;transcript_id=NM_000033.4"
473,NC_000023.11,BestRefSeq,exon,153737157,153737251,.,+,.,"ID=exon-NM_000033.4-5;Parent=rna-NM_000033.4;Dbxref=Ensembl:ENST00000218104.6,GeneID:215,Genbank:NM_000033.4,HGNC:HGNC:61,MIM:300371;gbkey=mRNA;gene=ABCD1;product=ATP binding cassette subfamily D member 1;tag=MANE Select;transcript_id=NM_000033.4"
474,NC_000023.11,BestRefSeq,exon,153740092,153740237,.,+,.,"ID=exon-NM_000033.4-6;Parent=rna-NM_000033.4;Dbxref=Ensembl:ENST00000218104.6,GeneID:215,Genbank:NM_000033.4,HGNC:HGNC:61,MIM:300371;gbkey=mRNA;gene=ABCD1;product=ATP binding cassette subfamily D member 1;tag=MANE Select;transcript_id=NM_000033.4"
475,NC_000023.11,BestRefSeq,exon,153740574,153740719,.,+,.,"ID=exon-NM_000033.4-7;Parent=rna-NM_000033.4;Dbxref=Ensembl:ENST00000218104.6,GeneID:215,Genbank:NM_000033.4,HGNC:HGNC:61,MIM:300371;gbkey=mRNA;gene=ABCD1;product=ATP binding cassette subfamily D member 1;tag=MANE Select;transcript_id=NM_000033.4"
476,NC_000023.11,BestRefSeq,exon,153742987,153743071,.,+,.,"ID=exon-NM_000033.4-8;Parent=rna-NM_000033.4;Dbxref=Ensembl:ENST00000218104.6,GeneID:215,Genbank:NM_000033.4,HGNC:HGNC:61,MIM:300371;gbkey=mRNA;gene=ABCD1;product=ATP binding cassette subfamily D member 1;tag=MANE Select;transcript_id=NM_000033.4"
477,NC_000023.11,BestRefSeq,exon,153743221,153743346,.,+,.,"ID=exon-NM_000033.4-9;Parent=rna-NM_000033.4;Dbxref=Ensembl:ENST00000218104.6,GeneID:215,Genbank:NM_000033.4,HGNC:HGNC:61,MIM:300371;gbkey=mRNA;gene=ABCD1;product=ATP binding cassette subfamily D member 1;tag=MANE Select;transcript_id=NM_000033.4"
478,NC_000023.11,BestRefSeq,exon,153743489,153744755,.,+,.,"ID=exon-NM_000033.4-10;Parent=rna-NM_000033.4;Dbxref=Ensembl:ENST00000218104.6,GeneID:215,Genbank:NM_000033.4,HGNC:HGNC:61,MIM:300371;gbkey=mRNA;gene=ABCD1;product=ATP binding cassette subfamily D member 1;tag=MANE Select;transcript_id=NM_000033.4"
479,NC_000023.11,BestRefSeq,CDS,153725267,153726166,.,+,0,"ID=cds-NP_000024.2;Parent=rna-NM_000033.4;Dbxref=CCDS:CCDS14728.1,Ensembl:ENSP00000218104.3,GeneID:215,Genbank:NP_000024.2,HGNC:HGNC:61,MIM:300371;Name=NP_000024.2;gbkey=CDS;gene=ABCD1;product=ATP-binding cassette sub-family D member 1;protein_id=NP_000024.2;tag=MANE Select"
480,NC_000023.11,BestRefSeq,CDS,153729232,153729412,.,+,0,"ID=cds-NP_000024.2;Parent=rna-NM_000033.4;Dbxref=CCDS:CCDS14728.1,Ensembl:ENSP00000218104.3,GeneID:215,Genbank:NP_000024.2,HGNC:HGNC:61,MIM:300371;Name=NP_000024.2;gbkey=CDS;gene=ABCD1;product=ATP-binding cassette sub-family D member 1;protein_id=NP_000024.2;tag=MANE Select"
481,NC_000023.11,BestRefSeq,CDS,153736112,153736254,.,+,2,"ID=cds-NP_000024.2;Parent=rna-NM_000033.4;Dbxref=CCDS:CCDS14728.1,Ensembl:ENSP00000218104.3,GeneID:215,Genbank:NP_000024.2,HGNC:HGNC:61,MIM:300371;Name=NP_000024.2;gbkey=CDS;gene=ABCD1;product=ATP-binding cassette sub-family D member 1;protein_id=NP_000024.2;tag=MANE Select"
482,NC_000023.11,BestRefSeq,CDS,153736345,153736513,.,+,0,"ID=cds-NP_000024.2;Parent=rna-NM_000033.4;Dbxref=CCDS:CCDS14728.1,Ensembl:ENSP00000218104.3,GeneID:215,Genbank:NP_000024.2,HGNC:HGNC:61,MIM:300371;Name=NP_000024.2;gbkey=CDS;gene=ABCD1;product=ATP-binding cassette sub-family D member 1;protein_id=NP_000024.2;tag=MANE Select"
483,NC_000023.11,BestRefSeq,CDS,153737157,153737251,.,+,2,"ID=cds-NP_000024.2;Parent=rna-NM_000033.4;Dbxref=CCDS:CCDS14728.1,Ensembl:ENSP00000218104.3,GeneID:215,Genbank:NP_000024.2,HGNC:HGNC:61,MIM:300371;Name=NP_000024.2;gbkey=CDS;gene=ABCD1;product=ATP-binding cassette sub-family D member 1;protein_id=NP_000024.2;tag=MANE Select"
484,NC_000023.11,BestRefSeq,CDS,153740092,153740237,.,+,0,"ID=cds-NP_000024.2;Parent=rna-NM_000033.4;Dbxref=CCDS:CCDS14728.1,Ensembl:ENSP00000218104.3,GeneID:215,Genbank:NP_000024.2,HGNC:HGNC:61,MIM:300371;Name=NP_000024.2;gbkey=CDS;gene=ABCD1;product=ATP-binding cassette sub-family D member 1;protein_id=NP_000024.2;tag=MANE Select"
485,NC_000023.11,BestRefSeq,CDS,153740574,153740719,.,+,1,"ID=cds-NP_000024.2;Parent=rna-NM_000033.4;Dbxref=CCDS:CCDS14728.1,Ensembl:ENSP00000218104.3,GeneID:215,Genbank:NP_000024.2,HGNC:HGNC:61,MIM:300371;Name=NP_000024.2;gbkey=CDS;gene=ABCD1;product=ATP-binding cassette sub-family D member 1;protein_id=NP_000024.2;tag=MANE Select"
486,NC_000023.11,BestRefSeq,CDS,153742987,153743071,.,+,2,"ID=cds-NP_000024.2;Parent=rna-NM_000033.4;Dbxref=CCDS:CCDS14728.1,Ensembl:ENSP00000218104.3,GeneID:215,Genbank:NP_000024.2,HGNC:HGNC:61,MIM:300371;Name=NP_000024.2;gbkey=CDS;gene=ABCD1;product=ATP-binding cassette sub-family D member 1;protein_id=NP_000024.2;tag=MANE Select"
487,NC_000023.11,BestRefSeq,CDS,153743221,153743346,.,+,1,"ID=cds-NP_000024.2;Parent=rna-NM_000033.4;Dbxref=CCDS:CCDS14728.1,Ensembl:ENSP00000218104.3,GeneID:215,Genbank:NP_000024.2,HGNC:HGNC:61,MIM:300371;Name=NP_000024.2;gbkey=CDS;gene=ABCD1;product=ATP-binding cassette sub-family D member 1;protein_id=NP_000024.2;tag=MANE Select"
488,NC_000023.11,BestRefSeq,CDS,153743489,153743735,.,+,1,"ID=cds-NP_000024.2;Parent=rna-NM_000033.4;Dbxref=CCDS:CCDS14728.1,Ensembl:ENSP00000218104.3,GeneID:215,Genbank:NP_000024.2,HGNC:HGNC:61,MIM:300371;Name=NP_000024.2;gbkey=CDS;gene=ABCD1;product=ATP-binding cassette sub-family D member 1;protein_id=NP_000024.2;tag=MANE Select"
